RSRP,RSRQ,RSSI,SINR,FB,EI,CI,network,LATITUDE,LONGITUDE,Hb,id,Husr,deltaH,L,D,the,phi,RSP
-79,-10,-55,2.1,1650,751630,21,0,24.827685,102.848255,1998,1,1970,28,80.57,85.3,245.5,-19.17,3.4
-78,-10,-69,11,1650,751630,21,0,24.827707,102.848242,1998,2,1970,28,80.7,85.42,247.35,-19.15,3.4
-81,-10,-69,2.1,1650,751630,21,0,24.827715,102.848233,1998,3,1970,28,81.17,85.86,248.13,-19.05,3.4
-81,-10,-69,2.1,1650,751630,21,0,24.827725,102.848228,1998,4,1970,28,81.2,85.89,248.94,-19.04,3.4
-82,-10,-69,2,1650,751630,21,0,24.827725,102.848228,1998,5,1970,28,81.2,85.89,248.94,-19.04,3.4
-86,-12,-69,1.9,1650,751630,21,0,24.827725,102.848228,1998,6,1970,28,81.2,85.89,248.94,-19.04,3.4
-86,-12,-69,1.9,1650,751630,21,0,24.827725,102.848228,1998,7,1970,28,81.2,85.89,248.94,-19.04,3.4
-83,-11,-75,2,1650,751630,21,0,24.827735,102.848232,1998,8,1970,28,80.4,85.14,249.51,-19.22,3.4
-84,-11,-75,2,1650,751630,21,0,24.827735,102.848232,1998,9,1970,28,80.4,85.14,249.51,-19.22,3.4
-84,-11,-75,2,1650,751630,21,0,24.827763,102.848222,1998,10,1970,28,80.22,84.97,251.68,-19.26,3.4
-84,-11,-75,2,1650,751630,21,0,24.827778,102.848218,1998,11,1970,28,80.05,84.81,252.81,-19.3,3.4
-84,-10,-75,1.9,1650,751630,31,0,24.827792,102.848215,1998,12,1970,28,79.86,84.63,253.85,-19.34,3.4
-84,-10,-75,1.9,1650,751630,31,0,24.827805,102.84821,1998,13,1970,28,79.92,84.68,254.87,-19.33,3.4
-85,-10,-75,1.9,1650,751630,31,0,24.82782,102.848203,1998,14,1970,28,80.15,84.9,256.05,-19.28,3.4
-85,-10,-75,1.9,1650,751630,31,0,24.827832,102.8482,1998,15,1970,28,80.1,84.85,256.95,-19.29,3.4
-84,-12,-73,2,1650,751630,31,0,24.827843,102.848193,1998,16,1970,28,80.5,85.23,257.84,-19.2,3.4
-84,-12,-73,2,1650,751630,31,0,24.82786,102.848185,1998,17,1970,28,80.88,85.59,259.16,-19.12,3.4
-82,-11,-73,2,1650,751630,31,0,24.827872,102.848182,1998,18,1972,26,80.91,84.98,260.04,-17.84,3.4
-84,-9,-73,1.9,1650,751630,31,0,24.828347,102.847503,1998,19,1975,23,152.73,154.45,282.95,-8.58,3.4
-84,-9,-73,1.9,1650,751630,31,0,24.828347,102.847515,1998,20,1975,23,151.55,153.29,283.06,-8.64,3.4
-87,-10,-73,1.8,1650,751630,31,0,24.828347,102.847525,1998,21,1975,23,150.57,152.32,283.15,-8.7,3.4
-78,-7,-73,2.1,1650,751630,31,0,24.82835,102.847543,1998,22,1975,23,148.9,150.67,283.42,-8.79,3.4
-78,-7,-73,2.1,1650,751630,31,0,24.828353,102.847553,1998,23,1975,23,148,149.78,283.63,-8.84,3.4
-78,-7,-73,2.1,1650,751630,31,0,24.828357,102.847563,1998,24,1975,23,147.14,148.93,283.87,-8.9,3.4
-80,-7,-73,2,1650,751630,31,0,24.82836,102.847575,1998,25,1975,23,146.06,147.86,284.1,-8.96,3.4
-83,-8,-59,1.9,1650,751630,31,0,24.828377,102.84762,1998,26,1975,23,142.2,144.05,285.23,-9.2,3.4
-83,-8,-68,1.9,1650,751630,31,0,24.828377,102.847632,1998,27,1975,23,141.04,142.9,285.36,-9.27,3.4
-86,-10,-63,1.8,1650,751630,31,0,24.828372,102.847655,1998,28,1975,23,138.66,140.55,285.41,-9.43,3.4
-78,-8,-57,2.1,1650,751630,31,0,24.828372,102.847655,1998,29,1975,23,138.66,140.55,285.41,-9.43,3.4
-78,-8,-59,2.1,1650,751630,31,0,24.828365,102.847673,1998,30,1975,23,136.69,138.61,285.33,-9.56,3.4
-78,-8,-60,2.1,1650,751630,31,0,24.828362,102.847683,1998,31,1975,23,135.63,137.57,285.32,-9.64,3.4
-77,-8,-69,2.2,1650,751630,31,0,24.82836,102.847693,1998,32,1975,23,134.59,136.54,285.35,-9.71,3.4
-75,-9,-69,2.3,1650,751630,31,0,24.828355,102.847745,1998,33,1975,23,129.4,131.43,285.75,-10.09,3.4
-75,-9,-69,2.3,1650,751630,31,0,24.828355,102.847767,1998,34,1975,23,127.28,129.34,286.03,-10.26,3.4
-82,-8,-69,1.9,1650,751630,31,0,24.828358,102.847777,1998,35,1975,23,126.42,128.5,286.29,-10.32,3.4
-82,-8,-69,1.9,1650,751630,31,0,24.82836,102.847788,1998,36,1975,23,125.43,127.52,286.52,-10.4,3.4
-84,-10,-71,1.9,1650,751630,31,0,24.828358,102.8478,1998,37,1975,23,124.21,126.32,286.59,-10.5,3.4
-84,-10,-71,1.9,1650,751630,31,0,24.828358,102.847813,1998,38,1975,23,122.96,125.09,286.77,-10.61,3.4
-83,-9,-71,2,1650,751630,31,0,24.828355,102.847877,1998,39,1975,23,116.72,118.96,287.55,-11.16,3.4
-83,-9,-71,2,1650,751630,31,0,24.828355,102.847897,1998,40,1975,23,114.81,117.09,287.86,-11.34,3.4
-84,-9,-71,1.9,1650,751630,31,0,24.828357,102.847908,1998,41,1975,23,113.84,116.14,288.13,-11.43,3.4
-77,-10,-75,10,1650,751630,31,0,24.828362,102.847932,1998,42,1975,23,111.75,114.09,288.77,-11.64,3.4
-83,-9,-75,2,1650,751630,31,0,24.828363,102.847943,1998,43,1975,23,110.75,113.11,289,-11.74,3.4
-83,-9,-75,2,1650,751630,31,0,24.828362,102.847953,1998,44,1975,23,109.77,112.15,289.13,-11.85,3.4
-86,-11,-75,1.9,1650,751630,31,0,24.82836,102.847965,1998,45,1975,23,108.55,110.96,289.24,-11.97,3.4
-86,-11,-75,1.9,1650,751630,31,0,24.82836,102.847975,1998,46,1975,23,107.61,110.04,289.42,-12.08,3.4
-84,-11,-75,1.9,1650,751630,31,0,24.828358,102.847995,1998,47,1975,23,105.64,108.11,289.68,-12.29,3.4
-75,-8,-71,2.3,1650,751630,31,0,24.828362,102.848082,1998,48,1975,23,97.68,100.35,291.67,-13.26,3.4
-75,-8,-71,2.3,1650,751630,31,0,24.828365,102.848093,1998,49,1975,23,96.8,99.49,292.08,-13.38,3.4
-75,-8,-71,2.3,1650,751630,31,0,24.828365,102.848103,1998,50,1975,23,95.88,98.6,292.31,-13.5,3.4
-75,-8,-71,2.3,1650,751630,31,0,24.82837,102.84813,1998,51,1975,23,93.63,96.41,293.25,-13.81,3.4
-76,-9,-71,2.3,1650,751630,31,0,24.82837,102.84813,1998,52,1975,23,93.63,96.41,293.25,-13.81,3.4
-80,-11,-63,2.2,1650,751630,31,0,24.82817,102.84834,1998,53,1975,23,65.91,69.81,284.29,-19.26,3.4
-78,-9,-71,14.7,1650,751630,31,0,24.828258,102.848335,1998,54,1975,23,69.64,73.34,291.39,-18.29,3.4
-80,-10,-71,2.1,1650,751630,31,0,24.82826,102.848345,1998,55,1975,23,68.8,72.54,291.86,-18.5,3.4
-80,-10,-71,2.1,1650,751630,31,0,24.82826,102.848345,1998,56,1975,23,68.8,72.54,291.86,-18.5,3.4
-79,-8,-71,2.1,1650,751630,31,0,24.82826,102.848345,1998,57,1975,23,68.8,72.54,291.86,-18.5,3.4
-79,-8,-71,2.1,1650,751630,31,0,24.82826,102.848345,1998,58,1975,23,68.8,72.54,291.86,-18.5,3.4
-82,-10,-71,2,1650,751630,31,0,24.82826,102.848345,1998,59,1975,23,68.8,72.54,291.86,-18.5,3.4
-76,-11,-71,2.3,1650,751630,31,0,24.82826,102.848345,1998,60,1975,23,68.8,72.54,291.86,-18.5,3.4
-76,-11,-71,2.3,1650,751630,31,0,24.82827,102.848348,1998,61,1975,23,68.98,72.71,292.75,-18.45,3.4
-80,-10,-69,2.1,1650,751630,31,0,24.82827,102.848348,1998,62,1975,23,68.98,72.71,292.75,-18.45,3.4
-80,-10,-69,2.1,1650,751630,31,0,24.82827,102.848348,1998,63,1975,23,68.98,72.71,292.75,-18.45,3.4
-79,-11,-69,2.2,1650,751630,31,0,24.828262,102.848353,1998,64,1975,23,68.15,71.93,292.28,-18.66,3.4
-79,-11,-69,2.2,1650,751630,31,0,24.828262,102.848353,1998,65,1975,23,68.15,71.93,292.28,-18.66,3.4
-79,-9,-69,2.1,1650,751630,21,0,24.828243,102.848358,1998,66,1975,23,66.85,70.7,290.91,-19,3.4
-80,-9,-69,2.1,1650,751630,21,0,24.828243,102.848358,1998,67,1975,23,66.85,70.7,290.91,-19,3.4
-80,-9,-69,2.1,1650,751630,21,0,24.828233,102.848365,1998,68,1975,23,65.77,69.68,290.3,-19.29,3.4
-80,-9,-69,2.1,1650,751630,21,0,24.828233,102.848365,1998,69,1975,23,65.77,69.68,290.3,-19.29,3.4
-81,-8,-69,2,1650,751630,21,0,24.828222,102.848368,1998,70,1975,23,65.04,68.99,289.46,-19.49,3.4
-78,-9,-71,9.7,1650,751630,21,0,24.828222,102.848368,1998,71,1975,23,65.04,68.99,289.46,-19.49,3.4
-78,-8,-71,2.1,1650,751630,21,0,24.82821,102.848372,1998,72,1975,23,64.19,68.19,288.55,-19.73,3.4
-78,-8,-71,2.1,1650,751630,21,0,24.82821,102.848372,1998,73,1975,23,64.19,68.19,288.55,-19.73,3.4
-83,-11,-71,2,1650,751630,21,0,24.828202,102.848382,1998,74,1975,23,62.94,67.01,288.14,-20.09,3.4
-83,-11,-71,2,1650,751630,21,0,24.828198,102.848392,1998,75,1975,23,61.84,65.98,288.08,-20.42,3.4
-81,-10,-71,2.1,1650,751630,31,0,24.828198,102.848392,1998,76,1975,23,61.84,65.98,288.08,-20.42,3.4
-81,-10,-71,2.1,1650,751630,31,0,24.828198,102.848392,1998,77,1975,23,61.84,65.98,288.08,-20.42,3.4
-82,-10,-71,2,1650,751630,31,0,24.828193,102.848402,1998,78,1975,23,60.7,64.91,287.92,-20.77,3.4
-82,-10,-71,2,1650,751630,31,0,24.828193,102.848402,1998,79,1975,23,60.7,64.91,287.92,-20.77,3.4
-83,-8,-73,1.9,1650,751630,21,0,24.828193,102.848402,1998,80,1975,23,60.7,64.91,287.92,-20.77,3.4
-83,-8,-73,1.9,1650,751630,21,0,24.828193,102.848402,1998,81,1975,23,60.7,64.91,287.92,-20.77,3.4
-82,-9,-73,2,1650,751630,21,0,24.828193,102.848402,1998,82,1975,23,60.7,64.91,287.92,-20.77,3.4
-82,-9,-73,2,1650,751630,21,0,24.828193,102.848402,1998,83,1975,23,60.7,64.91,287.92,-20.77,3.4
-82,-10,-73,2,1650,751630,21,0,24.828193,102.848402,1998,84,1975,23,60.7,64.91,287.92,-20.77,3.4
-82,-10,-73,2,1650,751630,21,0,24.828193,102.848402,1998,85,1975,23,60.7,64.91,287.92,-20.77,3.4
-81,-8,-73,2,1650,751630,21,0,24.828185,102.848408,1998,86,1975,23,59.84,64.11,287.35,-21.05,3.4
-81,-8,-73,2,1650,751630,21,0,24.828185,102.848408,1998,87,1975,23,59.84,64.11,287.35,-21.05,3.4
-89,-10,-73,1.7,1650,751630,21,0,24.828185,102.848408,1998,88,1975,23,59.84,64.11,287.35,-21.05,3.4
-89,-10,-73,1.7,1650,751630,21,0,24.828185,102.848408,1998,89,1975,23,59.84,64.11,287.35,-21.05,3.4
-86,-10,-77,1.8,1650,751630,21,0,24.828185,102.848408,1998,90,1975,23,59.84,64.11,287.35,-21.05,3.4
-86,-10,-77,1.8,1650,751630,21,0,24.828185,102.848408,1998,91,1975,23,59.84,64.11,287.35,-21.05,3.4
-81,-10,-77,2.1,1650,751630,21,0,24.828172,102.848423,1998,92,1975,23,57.94,62.34,286.55,-21.67,3.4
-81,-10,-77,2.1,1650,751630,21,0,24.828162,102.848423,1998,93,1975,23,57.61,62.03,285.58,-21.79,3.4
-85,-8,-77,1.8,1650,751630,21,0,24.828162,102.848423,1998,94,1975,23,57.61,62.03,285.58,-21.79,3.4
-83,-9,-77,2,1650,751630,21,0,24.828162,102.848423,1998,95,1975,23,57.61,62.03,285.58,-21.79,3.4
-83,-9,-77,2,1650,751630,21,0,24.828153,102.848432,1998,96,1975,23,56.45,60.96,284.94,-22.19,3.4
-83,-9,-77,2,1650,751630,21,0,24.828153,102.848432,1998,97,1975,23,56.45,60.96,284.94,-22.19,3.4
-82,-10,-77,2,1650,751630,21,0,24.828153,102.848432,1998,98,1975,23,56.45,60.96,284.94,-22.19,3.4
-83,-10,-73,4,1650,751630,21,0,24.828153,102.848432,1998,99,1975,23,56.45,60.96,284.94,-22.19,3.4
-82,-11,-73,2.1,1650,751630,21,0,24.828153,102.848432,1998,100,1975,23,56.45,60.96,284.94,-22.19,3.4
-82,-11,-73,2.1,1650,751630,21,0,24.828153,102.848432,1998,101,1975,23,56.45,60.96,284.94,-22.19,3.4
-82,-10,-73,2,1650,751630,21,0,24.828153,102.848432,1998,102,1975,23,56.45,60.96,284.94,-22.19,3.4
-82,-10,-73,2,1650,751630,21,0,24.828153,102.848432,1998,103,1975,23,56.45,60.96,284.94,-22.19,3.4
-81,-11,-73,2.1,1650,751630,21,0,24.828153,102.848432,1998,104,1975,23,56.45,60.96,284.94,-22.19,3.4
-81,-11,-73,2.1,1650,751630,21,0,24.828153,102.848432,1998,105,1975,23,56.45,60.96,284.94,-22.19,3.4
-83,-10,-73,2,1650,751630,21,0,24.828153,102.848432,1998,106,1975,23,56.45,60.96,284.94,-22.19,3.4
-83,-10,-73,2,1650,751630,21,0,24.828153,102.848432,1998,107,1975,23,56.45,60.96,284.94,-22.19,3.4
-82,-10,-73,2,1650,751630,21,0,24.828153,102.848432,1998,108,1975,23,56.45,60.96,284.94,-22.19,3.4
-82,-10,-73,2,1650,751630,21,0,24.828153,102.848432,1998,109,1975,23,56.45,60.96,284.94,-22.19,3.4
-84,-9,-73,1.8,1650,751630,21,0,24.828153,102.848432,1998,110,1975,23,56.45,60.96,284.94,-22.19,3.4
-84,-9,-73,1.8,1650,751630,21,0,24.828153,102.848432,1998,111,1975,23,56.45,60.96,284.94,-22.19,3.4
-86,-9,-73,1.8,1650,751630,21,0,24.828153,102.848432,1998,112,1975,23,56.45,60.96,284.94,-22.19,3.4
-86,-9,-73,1.8,1650,751630,21,0,24.828125,102.848465,1998,113,1973,25,52.42,58.08,282.88,-25.53,3.4
-83,-9,-73,2,1650,751630,21,0,24.828118,102.848475,1998,114,1973,25,51.25,57.02,282.36,-26.03,3.4
-82,-11,-73,7.5,1650,751630,21,0,24.828118,102.848475,1998,115,1973,25,51.25,57.02,282.36,-26.03,3.4
-80,-9,-73,2.1,1650,751630,21,0,24.828112,102.848485,1998,116,1973,25,50.12,56.01,281.92,-26.54,3.4
-82,-9,-73,2,1650,751630,21,0,24.828112,102.848485,1998,117,1973,25,50.12,56.01,281.92,-26.54,3.4
-82,-9,-73,2,1650,751630,21,0,24.828107,102.848497,1998,118,1973,25,48.81,54.84,281.64,-27.15,3.4
-82,-9,-73,2,1650,751630,21,0,24.828107,102.848497,1998,119,1973,25,48.81,54.84,281.64,-27.15,3.4
-76,-8,-73,2.3,1650,751630,31,0,24.828098,102.848505,1998,120,1973,25,47.81,53.95,280.76,-27.64,3.4
-76,-8,-73,2.3,1650,751630,31,0,24.828083,102.848507,1998,121,1973,25,47.3,53.5,279,-27.9,3.4
-76,-8,-73,2.3,1650,751630,31,0,24.828083,102.848507,1998,122,1973,25,47.3,53.5,279,-27.9,3.4
-75,-9,-73,2.3,1650,751630,31,0,24.828067,102.848513,1998,123,1973,25,46.43,52.73,277.14,-28.34,3.4
-75,-10,-67,16.7,1650,751630,31,0,24.82805,102.848517,1998,124,1973,25,45.81,52.19,275.07,-28.66,3.4
-79,-10,-67,2.2,1650,751630,31,0,24.82804,102.84852,1998,125,1973,25,45.41,51.84,273.83,-28.88,3.4
-76,-9,-67,2.3,1650,751630,31,0,24.82804,102.84852,1998,126,1973,25,45.41,51.84,273.83,-28.88,3.4
-76,-9,-67,2.3,1650,751630,31,0,24.828025,102.848528,1998,127,1973,25,44.51,51.05,271.95,-29.36,3.4
-78,-10,-67,2.2,1650,751630,31,0,24.828025,102.848528,1998,128,1973,25,44.51,51.05,271.95,-29.36,3.4
-78,-10,-67,2.2,1650,751630,31,0,24.82801,102.848533,1998,129,1973,25,43.97,50.58,270,-29.66,3.4
-78,-10,-67,2.2,1650,751630,31,0,24.827997,102.84854,1998,130,1973,25,43.29,49.99,268.26,-30.05,3.4
-75,-7,-73,2.3,1650,751630,21,0,24.827952,102.848562,1998,131,1973,25,41.54,48.48,261.87,-31.08,3.4
-75,-7,-73,2.3,1650,751630,21,0,24.827942,102.848568,1998,132,1973,25,41.13,48.13,260.35,-31.33,3.4
-75,-9,-73,2.3,1650,751630,21,0,24.827935,102.84858,1998,133,1973,25,40.09,47.25,259.06,-31.98,3.4
-75,-9,-73,2.3,1650,751630,21,0,24.82793,102.84859,1998,134,1973,25,39.23,46.52,258.05,-32.55,3.4
-71,-9,-73,2.5,1650,751630,21,0,24.82793,102.8486,1998,135,1973,25,38.24,45.69,257.74,-33.21,3.4
-71,-9,-73,2.5,1650,751630,21,0,24.82793,102.848615,1998,136,1973,25,36.77,44.46,257.23,-34.25,3.4
-70,-9,-73,2.6,1650,751630,31,0,24.82793,102.848633,1998,137,1973,25,35.01,43.02,256.57,-35.57,3.4
-70,-9,-73,2.6,1650,751630,31,0,24.827932,102.84865,1998,138,1973,25,33.29,41.63,256.22,-36.94,3.4
-75,-10,-73,2.4,1650,751630,31,0,24.827937,102.84866,1998,139,1973,25,32.17,40.74,256.67,-37.89,3.4
-75,-9,-67,9,1650,751630,31,0,24.82794,102.848672,1998,140,1973,25,30.91,39.75,256.69,-39,3.4
-77,-10,-67,2.3,1650,751630,21,0,24.827947,102.848683,1998,141,1973,25,29.64,38.78,257.54,-40.18,3.4
-77,-10,-67,2.3,1650,751630,21,0,24.827953,102.848692,1998,142,1973,25,28.61,37.99,258.33,-41.19,3.4
-71,-10,-67,2.6,1650,751630,31,0,24.827953,102.848692,1998,143,1973,25,28.61,37.99,258.33,-41.19,3.4
-71,-10,-67,2.6,1650,751630,31,0,24.827963,102.848702,1998,144,1973,25,27.39,37.08,259.98,-42.43,3.4
-73,-10,-67,2.5,1650,751630,31,0,24.827975,102.848717,1998,145,1973,25,25.67,35.83,262.06,-44.29,3.4
-73,-10,-67,2.5,1650,751630,31,0,24.827983,102.848723,1998,146,1973,25,24.95,35.32,263.71,-45.11,3.4
-74,-10,-67,2.4,1650,751630,31,0,24.827993,102.84873,1998,147,1973,25,24.13,34.75,265.91,-46.06,3.4
-74,-10,-67,2.4,1650,751630,31,0,24.828003,102.848738,1998,148,1973,25,23.26,34.15,268.26,-47.11,3.4
-77,-10,-69,2.3,1650,751630,21,0,24.828032,102.848763,1998,149,1973,25,20.87,32.57,276.13,-50.2,3.4
-77,-10,-69,2.3,1650,751630,21,0,24.828038,102.848773,1998,150,1973,25,19.96,31.99,278.17,-51.45,3.4
-74,-9,-69,2.3,1650,751630,21,0,24.828047,102.848783,1998,151,1973,25,19.15,31.49,281.31,-52.59,3.4
-74,-9,-69,2.3,1650,751630,21,0,24.828053,102.848792,1998,152,1973,25,18.42,31.05,283.73,-53.66,3.4
-77,-9,-69,2.2,1650,751630,21,0,24.828062,102.8488,1998,153,1973,25,17.93,30.76,287.2,-54.38,3.4
-77,-9,-69,2.2,1650,751630,21,0,24.828062,102.8488,1998,154,1973,25,17.93,30.76,287.2,-54.38,3.4
-73,-7,-69,2.3,1650,751630,21,0,24.828073,102.848808,1998,155,1973,25,17.62,30.59,291.49,-54.85,3.4
-73,-7,-69,2.3,1650,751630,21,0,24.828082,102.848817,1998,156,1973,25,17.22,30.36,295.49,-55.45,3.4
-76,-9,-65,2.3,1650,751630,21,0,24.828095,102.848835,1998,157,1973,25,16.41,29.9,302.58,-56.71,3.4
-76,-9,-65,2.3,1650,751630,21,0,24.828102,102.848845,1998,158,1973,25,16.08,29.72,306.8,-57.24,3.4
-71,-7,-65,2.5,1650,751630,21,0,24.828107,102.848855,1998,159,1973,25,15.68,29.51,310.64,-57.88,3.4
-71,-7,-65,2.5,1650,751630,21,0,24.828112,102.848865,1998,160,1973,25,15.36,29.34,314.72,-58.39,3.4
-71,-8,-65,2.5,1650,751630,21,0,24.828118,102.848877,1998,161,1973,25,15.09,29.2,319.88,-58.84,3.4
-71,-8,-65,2.5,1650,751630,21,0,24.828123,102.848888,1998,162,1973,25,14.9,29.1,324.7,-59.15,3.4
-72,-9,-65,2.5,1650,751630,21,0,24.828132,102.848898,1998,163,1976,22,15.25,26.77,330.15,-55.19,3.4
-72,-9,-65,2.5,1650,751630,21,0,24.82814,102.848912,1998,164,1976,22,15.47,26.89,336.7,-54.8,3.4
-67,-7,-65,2.6,1650,751630,21,0,24.82815,102.848923,1998,165,1976,22,16.16,27.3,342.18,-53.61,3.4
-70,-9,-61,14.5,1650,751630,21,0,24.828162,102.848935,1998,166,1976,22,17.16,27.9,347.75,-51.94,3.4
-71,-9,-61,2.5,1650,751630,21,0,24.82817,102.848947,1998,167,1976,22,17.85,28.33,352.52,-50.84,3.4
-71,-9,-61,2.5,1650,751630,21,0,24.828178,102.84896,1998,168,1976,22,18.63,28.83,357.27,-49.64,3.4
-68,-7,-61,2.6,1650,751630,21,0,24.828188,102.848982,1998,169,1976,22,19.77,29.58,4.5,-47.95,3.4
-68,-7,-61,2.6,1650,751630,21,0,24.828193,102.848995,1998,170,1976,22,20.45,30.04,8.39,-46.98,3.4
-69,-7,-61,2.6,1650,751630,21,0,24.8282,102.849008,1998,171,1976,22,21.43,30.71,11.89,-45.65,3.4
-69,-7,-61,2.6,1650,751630,21,0,24.828205,102.84902,1998,172,1976,22,22.23,31.28,14.93,-44.6,3.4
-68,-8,-61,2.6,1650,751630,21,0,24.82821,102.849035,1998,173,1976,22,23.17,31.95,18.52,-43.42,3.4
-68,-8,-61,2.6,1650,751630,21,0,24.828213,102.849045,1998,174,1976,22,23.8,32.41,20.77,-42.66,3.4
-66,-8,-57,2.7,1650,751630,21,0,24.828218,102.849055,1998,175,1976,22,24.66,33.05,22.7,-41.65,3.4
-66,-8,-57,2.7,1650,751630,21,0,24.828225,102.849065,1998,176,1976,22,25.76,33.88,24.28,-40.42,3.4
-64,-9,-57,2.9,1650,751630,21,0,24.828233,102.84908,1998,177,1976,22,27.17,34.96,26.67,-38.91,3.4
