Longitude,Latitude,id,RSRP,L,FB,PCI,RSRQ,RSSI,RSP,D,SINR,Hb,Hm,Husr,deltaH,LOS,UCI,CCI
12.52181,55.794384,49143,-124.18,1085.506066,2630,302,-20.44,-95.82,10,1085.880135798973,8.46,60,1.5,22.0,38.0,False,14,14
12.521803,55.794375,49144,-124.18,1084.551921,2630,302,-20.44,-95.82,10,1084.926319776965,8.46,60,1.5,22.0,38.0,False,14,14
12.521796,55.794365,49145,-124.18,1083.487335,2630,302,-20.44,-95.82,10,1083.862101517256,8.46,60,1.5,24.0,36.0,False,14,14
12.521789,55.794355,49146,-124.18,1082.423022,2630,302,-20.44,-95.82,10,1082.798156885951,8.46,60,1.5,24.0,36.0,False,14,14
12.521782,55.794346,49147,-124.18,1081.4696749999998,2630,302,-20.44,-95.82,10,1081.8451404635532,8.46,60,1.5,24.0,36.0,False,14,14
12.521775,55.794336,49148,-124.18,1080.405905,2630,302,-20.44,-95.82,10,1080.781740019172,8.46,60,1.5,24.0,36.0,False,14,14
12.521768,55.794326,49149,-124.18,1079.342411,2630,302,-20.44,-95.82,10,1079.7186162066916,8.46,60,1.5,24.0,36.0,False,14,14
12.521761,55.794316,49150,-122.39,1078.279193,2630,302,-16.99,-98.88,10,1078.6557690276966,4.73,60,1.5,24.0,36.0,False,14,14
12.521753,55.794307,49151,-122.39,1077.333192,2630,302,-16.99,-98.88,10,1077.7100985816685,4.73,60,1.5,24.0,36.0,False,14,14
12.521745,55.794296,49152,-122.39,1076.166199,2630,302,-16.99,-98.88,10,1076.543514155423,4.73,60,1.5,24.0,36.0,False,14,14
12.521738,55.794286,49153,-122.39,1075.103878,2630,302,-16.99,-98.88,10,1075.4815658534733,4.73,60,1.5,24.0,36.0,False,14,14
12.521731,55.794277,49154,-122.39,1074.152487,2630,302,-16.99,-98.88,10,1074.530509258944,4.73,60,1.5,24.0,36.0,False,14,14
12.521724,55.794267,49155,-122.39,1073.09072,2630,302,-16.99,-98.88,10,1073.4691161603664,4.73,60,1.5,24.0,36.0,False,14,14
12.521717,55.794257,49156,-122.39,1072.029235,2630,302,-16.99,-98.88,10,1072.4080057024405,4.73,60,1.5,24.0,36.0,False,14,14
12.52171,55.794247,49157,-122.39,1070.968031,2630,302,-16.99,-98.88,10,1071.347176887127,4.73,60,1.5,24.0,36.0,False,14,14
12.521702,55.794238,49158,-123.18,1070.024238,2630,302,-16.6,-98.09,10,1070.4037181864985,6.94,60,1.5,24.0,36.0,False,14,14
12.521691,55.794223,49159,-123.18,1068.436704,2630,302,-16.6,-98.09,10,1068.816747835841,6.94,60,1.5,24.0,36.0,False,14,14
12.521684,55.794213,49160,-123.18,1067.376537,2630,302,-16.6,-98.09,10,1067.7569581782702,6.94,60,1.5,24.0,36.0,False,14,14
12.521677,55.794203,49161,-123.18,1066.316656,2630,302,-16.6,-98.09,10,1066.697455168532,6.94,60,1.5,24.0,36.0,False,14,14
12.510884,55.781789,49162,-125.61,850.5911550000001,2630,302,-17.88,-100.1,10,851.0684831223831,4.38,60,1.5,41.0,19.0,False,14,14
12.510889,55.7818,49163,-125.61,849.840982,2630,302,-17.88,-100.1,10,850.3187312336031,4.38,60,1.5,41.0,19.0,False,14,14
12.510894,55.781811,49164,-125.61,849.092025,2630,302,-17.88,-100.1,10,849.5701954038881,4.38,60,1.5,41.0,19.0,False,14,14
12.510899,55.781823,49165,-125.61,848.302746,2630,302,-17.88,-100.1,10,848.7813610530927,4.38,60,1.5,41.0,19.0,False,14,14
12.510904,55.781834,49166,-125.61,847.556353,2630,302,-17.88,-100.1,10,848.035389303218,4.38,60,1.5,41.0,19.0,False,14,14
12.510909,55.781845,49167,-125.61,846.811187,2630,302,-17.88,-100.1,10,847.2906446009829,4.38,60,1.5,41.0,19.0,False,14,14
12.510914,55.781856,49168,-122.81,846.067249,2630,302,-16.7,-97.69,10,846.5471279441139,6.4,60,1.5,41.0,19.0,False,14,14
12.510922,55.781873,49169,-122.81,844.9040920000001,2630,302,-16.7,-97.69,10,845.3846312054322,6.4,60,1.5,41.0,19.0,False,14,14
12.510927,55.781885,49170,-122.81,844.1224520000001,2630,302,-16.7,-97.69,10,844.6034359215527,6.4,60,1.5,41.0,19.0,False,14,14
12.510931,55.781896,49171,-122.81,843.441226,2630,302,-16.7,-97.69,10,843.9225981785196,6.4,60,1.5,41.0,19.0,False,14,14
12.511255,55.782593,49172,-124.58,798.838407,2630,302,-19.47,-96.8,10,799.3466397616853,4.53,60,1.5,38.0,22.0,False,14,14
12.511262,55.782608,49173,-124.58,797.937945,2630,302,-19.47,-96.8,10,798.4467509300937,4.53,60,1.5,38.0,22.0,False,14,14
12.511267,55.782618,49174,-124.58,797.319168,2630,302,-19.47,-96.8,10,797.8283685481559,4.53,60,1.5,38.0,22.0,False,14,14
12.511272,55.782627,49175,-124.58,796.733318,2630,302,-19.47,-96.8,10,797.2428927317504,4.53,60,1.5,38.0,22.0,False,14,14
12.511277,55.782637,49176,-124.58,796.116804,2630,302,-19.47,-96.8,10,796.6267730946371,4.53,60,1.5,38.0,22.0,False,14,14
12.511284,55.782652,49177,-124.58,795.224287,2630,302,-19.47,-96.8,10,795.7348280895203,4.53,60,1.5,38.0,22.0,False,14,14
12.511289,55.782661,49178,-124.58,794.642075,2630,302,-19.47,-96.8,10,795.1529899084236,4.53,60,1.5,38.0,22.0,False,14,14
12.511294,55.782671,49179,-124.58,794.029654,2630,302,-19.47,-96.8,10,794.5409627145474,4.53,60,1.5,38.0,22.0,False,14,14
12.511298,55.78268,49180,-123.34,793.509542,2630,302,-19.73,-95.33,10,794.021185639936,5.96,60,1.5,38.0,22.0,False,14,14
12.511303,55.782689,49181,-123.34,792.930349,2630,302,-19.73,-95.33,10,793.4423661270312,5.96,60,1.5,38.0,22.0,False,14,14
12.511693,55.783316,49182,-118.23,752.5230240000001,2630,302,-16.95,-93.1,10,753.0625151009076,9.06,60,1.5,38.0,22.0,False,14,14
12.5117,55.783325,49183,-118.23,751.894132,2630,302,-16.95,-93.1,10,752.4340740131546,9.06,60,1.5,38.0,22.0,False,14,14
12.511708,55.783335,49184,-118.23,751.182984,2630,302,-16.95,-93.1,10,751.7234368111349,9.06,60,1.5,39.0,21.0,False,14,14
12.511715,55.783344,49185,-118.23,750.556335,2630,302,-16.95,-93.1,10,751.0972387172197,9.06,60,1.5,39.0,21.0,False,14,14
12.511722,55.783353,49186,-118.23,749.930755,2630,302,-16.95,-93.1,10,750.4721096049273,9.06,60,1.5,39.0,21.0,False,14,14
12.51173,55.783361,49187,-118.23,749.266509,2630,302,-16.95,-93.1,10,749.8083431844748,9.06,60,1.5,39.0,21.0,False,14,14
12.511738,55.78337,49188,-118.23,748.581561,2630,302,-16.95,-93.1,10,749.1238906010118,9.06,60,1.5,39.0,21.0,False,14,14
12.511745,55.783378,49189,-118.23,747.980417,2630,302,-16.95,-93.1,10,748.5231821496873,9.06,60,1.5,39.0,21.0,False,14,14
12.511753,55.783386,49190,-120.36,747.318713,2630,302,-18.25,-95.17,10,747.8619583853535,4.5,60,1.5,39.0,21.0,False,14,14
12.511764,55.783399,49191,-120.36,746.367998,2630,302,-18.25,-95.17,10,746.9119348614854,4.5,60,1.5,39.0,21.0,False,14,14
12.511992,55.783658,49192,-117.52,727.35588,2630,302,-17.54,-91.27,10,727.9140238864576,9.45,60,1.5,39.0,21.0,False,14,14
12.511998,55.783665,49193,-117.52,726.864892,2630,302,-17.54,-91.27,10,727.4234126161817,9.45,60,1.5,39.0,21.0,False,14,14
12.512004,55.783673,49194,-117.52,726.357597,2630,302,-17.54,-91.27,10,726.9165073924339,9.45,60,1.5,39.0,21.0,False,14,14
12.51201,55.78368,49195,-117.52,725.868112,2630,302,-17.54,-91.27,10,726.4273990003712,9.45,60,1.5,39.0,21.0,False,14,14
12.512019,55.783691,49196,-117.52,725.126836,2630,302,-17.54,-91.27,10,725.6866943022801,9.45,60,1.5,39.0,21.0,False,14,14
12.512025,55.783698,49197,-117.52,724.639156,2630,302,-17.54,-91.27,10,725.1993907942782,9.45,60,1.5,39.0,21.0,False,14,14
12.512031,55.783706,49198,-117.52,724.1356890000001,2630,302,-17.54,-91.27,10,724.6963130053201,9.45,60,1.5,39.0,21.0,False,14,14
12.512037,55.783713,49199,-113.32,723.649526,2630,302,-18.1,-87.24,10,724.2105263526793,11.48,60,1.5,39.0,21.0,False,14,14
12.512044,55.78372,49200,-113.32,723.102196,2630,302,-18.1,-87.24,10,723.6636206553584,11.48,60,1.5,39.0,21.0,False,14,14
12.512052,55.783729,49201,-113.32,722.4613850000001,2630,302,-18.1,-87.24,10,723.023307242663,11.48,60,1.5,39.0,21.0,False,14,14
12.512059,55.783736,49202,-113.32,721.915642,2630,302,-18.1,-87.24,10,722.4779887057267,11.48,60,1.5,39.0,21.0,False,14,14
12.512066,55.783743,49203,-113.32,721.370593,2630,302,-18.1,-87.24,10,721.9333642692874,11.48,60,1.5,39.0,21.0,False,14,14
12.512074,55.783751,49204,-113.32,720.7485300000001,2630,302,-18.1,-87.24,10,721.3117866062921,11.48,60,1.5,39.0,21.0,False,14,14
12.512081,55.783758,49205,-113.32,720.204972,2630,302,-18.1,-87.24,10,720.7686533788223,11.48,60,1.5,39.0,21.0,False,14,14
12.512087,55.783765,49206,-113.32,719.724043,2630,302,-18.1,-87.24,10,720.2881007432137,11.48,60,1.5,39.0,21.0,False,14,14
12.512094,55.783772,49207,-113.53,719.1818920000001,2630,302,-15.3,-90.95,10,719.7463746214355,9.49,60,1.5,39.0,21.0,False,14,14
12.512105,55.783783,49208,-113.53,718.331358,2630,302,-15.3,-90.95,10,718.8965084670563,9.49,60,1.5,39.0,21.0,False,14,14
12.512114,55.783792,49209,-113.53,717.636759,2630,302,-15.3,-90.95,10,718.2024560442717,9.49,60,1.5,39.0,21.0,False,14,14
12.512122,55.783799,49210,-113.53,717.03535,2630,302,-15.3,-90.95,10,717.6015211450032,9.49,60,1.5,39.0,21.0,False,14,14
12.512129,55.783806,49211,-113.53,716.496613,2630,302,-15.3,-90.95,10,717.0632095153619,9.49,60,1.5,39.0,21.0,False,14,14
12.512308,55.783973,49212,-119.04,703.111848,2630,302,-17.06,-93.01,10,703.6892217435017,7.06,60,1.5,39.0,21.0,False,14,14
12.512316,55.783981,49213,-119.04,702.51681,2630,302,-17.06,-93.01,10,703.0946723824438,7.06,60,1.5,39.0,21.0,False,14,14
12.512325,55.783989,49214,-119.04,701.8605719999999,2630,302,-17.06,-93.01,10,702.4389742377391,7.06,60,1.5,39.0,21.0,False,14,14
12.512333,55.783997,49215,-119.04,701.2674890000001,2630,302,-17.06,-93.01,10,701.8463800065974,7.06,60,1.5,39.0,21.0,False,14,14
12.512342,55.784004,49216,-119.04,700.62496,2630,302,-17.06,-93.01,10,701.2043814573619,7.06,60,1.5,39.0,21.0,False,14,14
12.512351,55.784012,49217,-119.04,699.9715090000001,2630,302,-17.06,-93.01,10,700.551470922542,7.06,60,1.5,39.0,21.0,False,14,14
12.512359,55.78402,49218,-119.04,699.381243,2630,302,-17.06,-93.01,10,699.9616939949108,7.06,60,1.5,39.0,21.0,False,14,14
12.512368,55.784028,49219,-118.1,698.729753,2630,302,-16.92,-93.05,10,699.3107447533185,8.41,60,1.5,39.0,21.0,False,14,14
12.512381,55.78404,49220,-118.1,697.785471,2630,302,-16.92,-93.05,10,698.3672483290521,8.41,60,1.5,39.0,21.0,False,14,14
12.512392,55.784049,49221,-118.1,697.000922,2630,302,-16.92,-93.05,10,697.5833536351408,8.41,60,1.5,39.0,21.0,False,14,14
12.512496,55.784141,49222,-120.55,689.578938,2630,302,-20.6,-91.69,10,690.1676330669295,9.54,60,1.5,38.0,22.0,False,14,14
12.512504,55.784149,49223,-120.55,689.0048899999999,2630,302,-20.6,-91.69,10,689.5940751223955,9.54,60,1.5,38.0,22.0,False,14,14
12.512511,55.784156,49224,-112.84,688.5034469999999,2630,302,-16.03,-90.0,10,689.0930608639749,9.76,60,1.5,38.0,22.0,False,14,14
12.512523,55.784167,49225,-112.84,687.654733,2630,302,-16.03,-90.0,10,688.2450739506249,9.76,60,1.5,38.0,22.0,False,14,14
12.512534,55.784177,49226,-112.84,686.879201,2630,302,-16.03,-90.0,10,687.4702079118763,9.76,60,1.5,38.0,22.0,False,14,14
12.512542,55.784185,49227,-112.84,686.30982,2630,302,-16.03,-90.0,10,686.9013168049922,9.76,60,1.5,38.0,22.0,False,14,14
12.51255,55.784192,49228,-112.84,685.7501139999999,2630,302,-16.03,-90.0,10,686.3420931656552,9.76,60,1.5,38.0,22.0,False,14,14
12.512558,55.784199,49229,-112.84,685.191201,2630,302,-16.03,-90.0,10,685.7836626282536,9.76,60,1.5,38.0,22.0,False,14,14
12.512566,55.784206,49230,-112.84,684.633083,2630,302,-16.03,-90.0,10,685.226027189631,9.76,60,1.5,38.0,22.0,False,14,14
12.512573,55.784214,49231,-112.84,684.129866,2630,302,-16.03,-90.0,10,684.7232459564798,9.76,60,1.5,38.0,22.0,False,14,14
12.513901,55.78529,49232,-104.48,603.129866,2630,302,-12.97,-84.75,10,603.8028529753549,17.96,60,1.5,32.0,28.0,False,14,14
12.513901,55.78529,49233,-104.48,603.129866,2630,302,-12.97,-84.75,10,603.8028529753549,17.96,60,1.5,32.0,28.0,False,14,14
12.513901,55.78529,49234,-104.48,603.129866,2630,302,-12.97,-84.75,10,603.8028529753549,17.96,60,1.5,32.0,28.0,False,14,14
12.513902,55.78529,49235,-104.48,603.067732,2630,302,-12.97,-84.75,10,603.740788235832,17.96,60,1.5,32.0,28.0,False,14,14
12.513902,55.78529,49236,-104.48,603.067732,2630,302,-12.97,-84.75,10,603.740788235832,17.96,60,1.5,32.0,28.0,False,14,14
12.513902,55.78529,49237,-104.48,603.067732,2630,302,-12.97,-84.75,10,603.740788235832,17.96,60,1.5,32.0,28.0,False,14,14
12.513902,55.78529,49238,-104.48,603.067732,2630,302,-12.97,-84.75,10,603.740788235832,17.96,60,1.5,32.0,28.0,False,14,14
12.513902,55.78529,49239,-103.48,603.067732,2630,302,-13.07,-83.29,10,603.740788235832,19.35,60,1.5,32.0,28.0,False,14,14
12.513902,55.78529,49240,-103.48,603.067732,2630,302,-13.07,-83.29,10,603.740788235832,19.35,60,1.5,32.0,28.0,False,14,14
12.513902,55.78529,49241,-103.48,603.067732,2630,302,-13.07,-83.29,10,603.740788235832,19.35,60,1.5,32.0,28.0,False,14,14
12.513901,55.785291,49242,-103.48,603.1425830000001,2630,302,-13.07,-83.29,10,603.8155558015311,19.35,60,1.5,32.0,28.0,False,14,14
12.513901,55.785291,49243,-103.48,603.1425830000001,2630,302,-13.07,-83.29,10,603.8155558015311,19.35,60,1.5,32.0,28.0,False,14,14
12.5139,55.785291,49244,-103.48,603.2047160000001,2630,302,-13.07,-83.29,10,603.8776195593282,19.35,60,1.5,32.0,28.0,False,14,14
12.513899,55.785291,49245,-103.48,603.26685,2630,302,-13.07,-83.29,10,603.9396843302504,19.35,60,1.5,32.0,28.0,False,14,14
12.513898,55.785291,49246,-103.48,603.328983,2630,302,-13.07,-83.29,10,604.0017481165219,19.35,60,1.5,32.0,28.0,False,14,14
12.513897,55.785291,49247,-111.07,603.391117,2630,302,-13.56,-89.08,10,604.0638129159101,14.07,60,1.5,32.0,28.0,False,14,14
12.513896,55.785291,49248,-111.07,603.453251,2630,302,-13.56,-89.08,10,604.125877729525,14.07,60,1.5,32.0,28.0,False,14,14
12.513895,55.785291,49249,-111.07,603.515384,2630,302,-13.56,-89.08,10,604.1879415584752,14.07,60,1.5,32.0,28.0,False,14,14
12.513894,55.785291,49250,-111.07,603.577518,2630,302,-13.56,-89.08,10,604.2500064005299,14.07,60,1.5,32.0,28.0,False,14,14
12.513893,55.785291,49251,-111.07,603.6396520000001,2630,302,-13.56,-89.08,10,604.3120712567979,14.07,60,1.5,32.0,28.0,False,14,14
12.513892,55.785291,49252,-111.07,603.701786,2630,302,-13.56,-89.08,10,604.3741361272748,14.07,60,1.5,32.0,28.0,False,14,14
12.51336,55.785001,49253,-117.8,634.084256,2630,302,-17.4,-93.74,10,634.7244234367175,11.06,60,1.5,34.0,26.0,False,14,14
12.513352,55.784994,49254,-117.8,634.539159,2630,302,-17.4,-93.74,10,635.1788679611652,11.06,60,1.5,34.0,26.0,False,14,14
12.513344,55.784987,49255,-117.8,634.995085,2630,302,-17.4,-93.74,10,635.6343351126945,11.06,60,1.5,34.0,26.0,False,14,14
12.513337,55.78498,49256,-117.8,635.38958,2630,302,-17.4,-93.74,10,636.0284336195799,11.06,60,1.5,34.0,26.0,False,14,14
12.513329,55.784973,49257,-117.8,635.8475420000001,2630,302,-17.4,-93.74,10,636.4859359541591,11.06,60,1.5,34.0,26.0,False,14,14
12.513321,55.784966,49258,-117.8,636.30652,2630,302,-17.4,-93.74,10,636.9444539318247,11.06,60,1.5,34.0,26.0,False,14,14
12.513314,55.784959,49259,-117.8,636.7040480000001,2630,302,-17.4,-93.74,10,637.3415840344849,11.06,60,1.5,34.0,26.0,False,14,14
12.513306,55.784952,49260,-118.08,637.1650500000001,2630,302,-16.19,-93.99,10,637.8021252249812,10.07,60,1.5,34.0,26.0,False,14,14
12.513294,55.784941,49261,-118.08,637.855822,2630,302,-16.19,-93.99,10,638.4922079863588,10.07,60,1.5,34.0,26.0,False,14,14
12.513287,55.784934,49262,-118.08,638.256936,2630,302,-16.19,-93.99,10,638.892922446405,10.07,60,1.5,34.0,26.0,False,14,14
12.513279,55.784927,49263,-118.08,638.72153,2630,302,-16.19,-93.99,10,639.3570543018517,10.07,60,1.5,34.0,26.0,False,14,14
12.513271,55.784919,49264,-118.08,639.1823089999999,2630,302,-16.19,-93.99,10,639.8173756147697,10.07,60,1.5,34.0,26.0,False,14,14
12.513262,55.784912,49265,-118.08,639.711535,2630,302,-16.19,-93.99,10,640.3460767522952,10.07,60,1.5,34.0,26.0,False,14,14
12.513254,55.784904,49266,-118.08,640.174753,2630,302,-16.19,-93.99,10,640.8088360647121,10.07,60,1.5,34.0,26.0,False,14,14
12.513246,55.784896,49267,-118.08,640.639262,2630,302,-16.19,-93.99,10,641.272885763857,10.07,60,1.5,35.0,25.0,False,14,14
12.513238,55.784889,49268,-120.05,641.1092649999999,2630,302,-16.19,-96.5,10,641.7424247070161,8.66,60,1.5,35.0,25.0,False,14,14
12.513229,55.784881,49269,-120.05,641.638696,2630,302,-16.19,-96.5,10,642.2713337870377,8.66,60,1.5,35.0,25.0,False,14,14
12.513221,55.784874,49270,-120.05,642.11082,2630,302,-16.19,-96.5,10,642.7429930859398,8.66,60,1.5,35.0,25.0,False,14,14
12.513213,55.784866,49271,-120.05,642.580159,2630,302,-16.19,-96.5,10,643.2118708018885,8.66,60,1.5,35.0,25.0,False,14,14
12.513204,55.784858,49272,-120.05,643.113288,2630,302,-16.19,-96.5,10,643.7444766381852,8.66,60,1.5,35.0,25.0,False,14,14
12.513196,55.784851,49273,-120.05,643.5886419999999,2630,302,-16.19,-96.5,10,644.2193648994138,8.66,60,1.5,35.0,25.0,False,14,14
12.512895,55.784574,49274,-118.71,662.189198,2630,302,-17.08,-94.41,10,662.8022208380742,8.45,60,1.5,37.0,23.0,False,14,14
12.512886,55.784566,49275,-118.71,662.767063,2630,302,-17.08,-94.41,10,663.3795518386484,8.45,60,1.5,37.0,23.0,False,14,14
12.512876,55.784557,49276,-118.71,663.41074,2630,302,-17.08,-94.41,10,664.0226351167162,8.45,60,1.5,37.0,23.0,False,14,14
12.512867,55.784549,49277,-118.71,663.991083,2630,302,-17.08,-94.41,10,664.6024437989322,8.45,60,1.5,37.0,23.0,False,14,14
12.512858,55.78454,49278,-118.71,664.575012,2630,302,-17.08,-94.41,10,665.1858361201027,8.45,60,1.5,37.0,23.0,False,14,14
12.512849,55.784532,49279,-120.06,665.157822,2630,302,-17.59,-94.65,10,665.7681114080065,8.31,60,1.5,37.0,23.0,False,14,14
12.512834,55.784518,49280,-120.06,666.1336249999999,2630,302,-17.59,-94.65,10,666.7430212275495,8.31,60,1.5,37.0,23.0,False,14,14
12.512824,55.784509,49281,-120.06,666.785121,2630,302,-17.59,-94.65,10,667.3939223479523,8.31,60,1.5,37.0,23.0,False,14,14
12.512814,55.7845,49282,-120.06,667.438068,2630,302,-17.59,-94.65,10,668.0462743070817,8.31,60,1.5,37.0,23.0,False,14,14
12.512805,55.784491,49283,-120.06,668.029945,2630,302,-17.59,-94.65,10,668.6376129239986,8.31,60,1.5,37.0,23.0,False,14,14
12.512484,55.7842,49284,-122.11,689.797642,2630,302,-17.48,-96.42,10,690.386150577168,6.51,60,1.5,38.0,22.0,False,14,14
12.512475,55.784191,49285,-122.11,690.4355720000001,2630,302,-17.48,-96.42,10,691.0235372857912,6.51,60,1.5,38.0,22.0,False,14,14
12.512465,55.784183,49286,-122.11,691.128435,2630,302,-17.48,-96.42,10,691.7158113456343,6.51,60,1.5,38.0,22.0,False,14,14
12.512455,55.784174,49287,-122.11,691.831187,2630,302,-17.48,-96.42,10,692.4179672032125,6.51,60,1.5,38.0,22.0,False,14,14
12.512445,55.784166,49288,-124.0,692.526213,2630,302,-18.92,-99.59,10,693.1124048032334,3.59,60,1.5,38.0,22.0,False,14,14
12.512435,55.784157,49289,-124.0,693.231409,2630,302,-18.92,-99.59,10,693.8170049978058,3.59,60,1.5,38.0,22.0,False,14,14
12.512424,55.784148,49290,-124.0,694.000221,2630,302,-18.92,-99.59,10,694.585168822405,3.59,60,1.5,38.0,22.0,False,14,14
12.512414,55.784139,49291,-124.0,694.707989,2630,302,-18.92,-99.59,10,695.2923413790951,3.59,60,1.5,38.0,22.0,False,14,14
12.512404,55.78413,49292,-124.0,695.4170389999999,2630,302,-18.92,-99.59,10,696.0007960710443,3.59,60,1.5,38.0,22.0,False,14,14
12.512394,55.784122,49293,-124.0,696.117609,2630,302,-18.92,-99.59,10,696.7007790722477,3.59,60,1.5,38.0,22.0,False,14,14
12.512385,55.784113,49294,-124.0,696.766767,2630,302,-18.92,-99.59,10,697.3493942032446,3.59,60,1.5,39.0,21.0,False,14,14
12.51205,55.783821,49295,-122.52,721.1728029999999,2630,302,-17.82,-97.27,10,721.735728495463,5.02,60,1.5,39.0,21.0,False,14,14
12.512045,55.783816,49296,-119.23,721.5559059999999,2630,302,-15.98,-94.67,10,722.1185328486458,8.01,60,1.5,39.0,21.0,False,14,14
12.51204,55.783811,49297,-119.23,721.9393699999999,2630,302,-15.98,-94.67,10,722.5016982374483,8.01,60,1.5,39.0,21.0,False,14,14
12.512035,55.783806,49298,-119.23,722.3231930000001,2630,302,-15.98,-94.67,10,722.8852226638163,8.01,60,1.5,39.0,21.0,False,14,14
12.512031,55.783801,49299,-119.23,722.645393,2630,302,-15.98,-94.67,10,723.2071722709368,8.01,60,1.5,39.0,21.0,False,14,14
12.512029,55.783796,49300,-119.23,722.844009,2630,302,-15.98,-94.67,10,723.4056340305846,8.01,60,1.5,39.0,21.0,False,14,14
12.512026,55.78379,49301,-119.23,723.120051,2630,302,-15.98,-94.67,10,723.6814618036326,8.01,60,1.5,39.0,21.0,False,14,14
12.512024,55.783786,49302,-119.23,723.30439,2630,302,-15.98,-94.67,10,723.865657835259,8.01,60,1.5,39.0,21.0,False,14,14
12.512022,55.783781,49303,-119.23,723.504183,2630,302,-15.98,-94.67,10,724.0652959633527,8.01,60,1.5,39.0,21.0,False,14,14
12.51202,55.783776,49304,-121.74,723.70437,2630,302,-17.12,-97.44,10,724.2653278716972,4.86,60,1.5,39.0,21.0,False,14,14
12.512017,55.783769,49305,-121.74,723.997682,2630,302,-17.12,-97.44,10,724.55841278766,4.86,60,1.5,39.0,21.0,False,14,14
12.512014,55.783764,49306,-121.74,724.260749,2630,302,-17.12,-97.44,10,724.8212762757734,4.86,60,1.5,39.0,21.0,False,14,14
12.512012,55.783759,49307,-121.74,724.462265,2630,302,-17.12,-97.44,10,725.0226364803586,4.86,60,1.5,39.0,21.0,False,14,14
12.51201,55.783754,49308,-121.74,724.664174,2630,302,-17.12,-97.44,10,725.2243894679096,4.86,60,1.5,39.0,21.0,False,14,14
12.512008,55.783749,49309,-121.74,724.866475,2630,302,-17.12,-97.44,10,725.4265342396332,4.86,60,1.5,39.0,21.0,False,14,14
12.512006,55.783745,49310,-121.74,725.053362,2630,302,-17.12,-97.44,10,725.6132769922991,4.86,60,1.5,39.0,21.0,False,14,14
12.512006,55.78374,49311,-121.74,725.132553,2630,302,-17.12,-97.44,10,725.6924068917201,4.86,60,1.5,39.0,21.0,False,14,14
12.512008,55.783736,49312,-116.93,725.072407,2630,302,-15.7,-92.41,10,725.6323072967284,8.85,60,1.5,39.0,21.0,False,14,14
12.51201,55.783732,49313,-116.93,725.012549,2630,302,-15.7,-92.41,10,725.5724954871687,8.85,60,1.5,39.0,21.0,False,14,14
12.512013,55.783728,49314,-116.93,724.891093,2630,302,-15.7,-92.41,10,725.4511332341652,8.85,60,1.5,39.0,21.0,False,14,14
12.512015,55.783723,49315,-116.93,724.847989,2630,302,-15.7,-92.41,10,725.408062511952,8.85,60,1.5,39.0,21.0,False,14,14
12.512113,55.783649,49316,-117.22,720.0373209999999,2630,302,-16.18,-92.65,10,720.601133521768,8.38,60,1.5,39.0,21.0,False,14,14
12.512119,55.783648,49317,-115.25,719.6843210000001,2630,302,-15.38,-91.99,10,720.248409851234,7.59,60,1.5,39.0,21.0,False,14,14
12.512129,55.783645,49318,-115.25,719.1195889999999,2630,302,-15.38,-91.99,10,719.6841204886549,7.59,60,1.5,39.0,21.0,False,14,14
12.512135,55.783643,49319,-115.25,718.7844100000001,2630,302,-15.38,-91.99,10,719.3492045307677,7.59,60,1.5,39.0,21.0,False,14,14
12.512141,55.783641,49320,-115.25,718.44934,2630,302,-15.38,-91.99,10,719.0143977323651,7.59,60,1.5,39.0,21.0,False,14,14
12.512147,55.783639,49321,-115.25,718.114378,2630,302,-15.38,-91.99,10,718.679699094337,7.59,60,1.5,39.0,21.0,False,14,14
12.512153,55.783637,49322,-115.25,717.7795259999999,2630,302,-15.38,-91.99,10,718.3451106152144,7.59,60,1.5,39.0,21.0,False,14,14
12.512159,55.783636,49323,-115.25,717.42693,2630,302,-15.38,-91.99,10,717.9927923657903,7.59,60,1.5,39.0,21.0,False,14,14
12.512165,55.783634,49324,-115.25,717.092252,2630,302,-15.38,-91.99,10,717.6583782541883,7.59,60,1.5,39.0,21.0,False,14,14
12.512172,55.783632,49325,-112.49,716.695955,2630,302,-13.85,-91.01,10,717.2623940465317,7.53,60,1.5,39.0,21.0,False,14,14
12.512565,55.783558,49326,-114.75,693.868703,2630,302,-16.57,-91.16,10,694.453761601809,9.79,60,1.5,39.0,21.0,False,14,14
12.512577,55.783556,49327,-114.75,693.169946,2630,302,-16.57,-91.16,10,693.7555938784515,9.79,60,1.5,39.0,21.0,False,14,14
12.512589,55.783553,49328,-114.75,692.491329,2630,302,-16.57,-91.16,10,693.0775503074574,9.79,60,1.5,39.0,21.0,False,14,14
12.5126,55.783551,49329,-114.75,691.854513,2630,302,-16.57,-91.16,10,692.4412734365761,9.79,60,1.5,39.0,21.0,False,14,14
12.512613,55.783548,49330,-114.75,691.114918,2630,302,-16.57,-91.16,10,691.7023058239337,9.79,60,1.5,39.0,21.0,False,14,14
12.512624,55.783545,49331,-114.75,690.4986680000001,2630,302,-16.57,-91.16,10,691.0865796047368,9.79,60,1.5,39.0,21.0,False,14,14
12.512636,55.783543,49332,-114.75,689.800979,2630,302,-16.57,-91.16,10,690.3894847326097,9.79,60,1.5,39.0,21.0,False,14,14
12.512648,55.78354,49333,-119.17,689.123763,2630,302,-18.67,-93.06,10,689.7128465755007,9.28,60,1.5,39.0,21.0,False,14,14
